height,sigusd_balance_raw
1617910,9999968121214
1617909,9999968119163
1615775,9999968115059
1615770,9999968117382
1615769,9999968119705
1615730,9999968122028
1615718,9999968144374
1615715,9999968204374
1615710,9999968210808
1615709,9999968213942
1615708,9999968217076
1615707,9999968220210
1615706,9999968233241
1615704,9999968235707
1615703,9999968238173
1615702,9999968240639
1615700,9999968243105
1615378,9999968253135
1615370,9999968143149
1614356,9999968043024
1614258,9999968052024
1614246,9999968035271
1614215,9999968032339
1614214,9999968012923
1614211,9999968010799
1614183,9999967917489
1614182,9999967915530
1614181,9999967913407
1614179,9999967911447
1613932,9999967892958
1613917,9999967890336
1613292,9999967887385
1613232,9999967885566
1613175,9999967876627
1613160,9999967871787
1613154,9999967852563
1613113,9999967850052
1613101,9999967810758
1613094,9999967808232
1613089,9999967795586
1613081,9999967788832
1613069,9999967772256
1613066,9999967768361
1613058,9999967747659
1613043,9999967726724
1613034,9999967714782
1613032,9999967712562
1613019,9999967707607
1613000,9999967691007
1612994,9999967688951
1612990,9999967689078
1612961,9999967686850
1612936,9999967673465
1612934,9999967670888
1612924,9999967666075
1612907,9999967645927
1612585,9999967643349
1612578,9999967626407
1612568,9999967622466
1612562,9999967608738
1612560,9999967606161
1612470,9999967601692
1612464,9999967585510
1612392,9999967583442
1612386,9999967580511
1612356,9999967568428
1612351,9999967563416
1612326,9999967561341
1608712,9999967543158
1607066,9999967543248
1607058,9999967529381
1606919,9999967525580
1606918,9999967523596
1606917,9999967521777
1606902,9999967509027
1606588,9999967183961
1606582,9999967179982
1606560,9999967177328
1606284,9999967174341
1606268,9999967159803
1605968,9999967136318
1605965,9999967115555
1605574,9999967113559
1605554,9999967111063
1605460,9999967095064
1605454,9999967092227
1605451,9999967075180
1605448,9999967071331
1605444,9999967054232
1605443,9999967051378
1605437,9999967029682
1605411,9999967013661
1605410,9999967010959
1605398,9999966989474
1604473,9999966977434
1601286,9999966977887
1601201,9999967030487
1601197,9999967013815
1601196,9999967011601
1601142,9999967007682
1601081,9999966996934
1601057,9999966997122
1601051,9999966994902
1600920,9999966987896
1600895,9999966965555
1600887,9999966950274
1600532,9999966944883
1600346,9999966964883
1600218,9999966964283
1600213,9999966950742
1600208,9999966945527
1600185,9999966907687
1600176,9999966827687
1600170,9999966787623
1599166,9999966754148
1598485,9999966644459
1598455,9999966622610
1598450,9999966586044
1598448,9999966583540
1598442,9999966560605
1598366,9999966541378
1598291,9999966525346
1598267,9999966475350
1598251,9999966470841
1598195,9999966451870
1598189,9999966434663
1598178,9999966430129
1598106,9999966400675
1598068,9999966375684
1597667,9999966342136
1597641,9999966222044
1597613,9999966223044
1596670,9999966223344
1596610,9999966323344
1596159,9999966323944
1596149,9999966123944
1596139,9999966073944
1596135,9999965903944
1596132,9999965865427
1596119,9999965765327
1596113,9999965748844
1596100,9999965744310
1596096,9999965731961
1596095,9999965729416
1596089,9999965724505
1595806,9999965705009
1595782,9999965680009
1595662,9999965665948
1595645,9999965644952
1595638,9999965623710
1595622,9999965586059
1595546,9999965567253
1595522,9999965556992
1595521,9999965554377
1594937,9999965468682
1594931,9999965505188
1594929,9999965507237
1594714,9999965511522
1594664,9999965501578
1594651,9999965515174
1594581,9999965535174
1594396,9999965553098
1594390,9999965537608
1594311,9999965531066
1594306,9999965513843
1594228,9999965511219
1594223,9999965411220
1594215,9999965372887
1594146,9999965362732
1594091,9999965314462
1594065,9999965214462
1593553,9999965230849
1593444,9999965245213
1593019,9999965240123
1592987,9999965260123
1590524,9999965410123
1590265,9999965310124
1590176,9999965312350
1590166,9999965346488
1590143,9999965358760
1590113,9999965375018
1590107,9999965393436
1590101,9999965431154
1590094,9999965468290
1589880,9999965488254
1589868,9999965558459
1589867,9999965562595
1589865,9999965566731
1589860,9999965570867
1589856,9999965578147
1589829,9999965581879
1589796,9999965585218
1589257,9999965587770
1589198,9999965590887
1589189,9999965609764
1589187,9999965646667
1588958,9999965648986
1588883,9999965638785
1588836,9999965621100
1588831,9999965618677
1588804,9999965602627
1588795,9999965599637
1588728,9999965577735
1588598,9999965558506
1588564,9999965547249
1588544,9999965541238
1588485,9999965521479
1588473,9999965509221
1588471,9999965506578
1588423,9999965502045
1588417,9999965486725
1588398,9999965482370
1588379,9999965463402
1588250,9999965435810
1587546,9999965393112
1587072,9999965394054
1586977,9999965392174
1586471,9999965392274
1584793,9999965384378
1584754,9999965284378
1584687,9999965184378
1584495,9999965084404
1584491,9999965066209
1584470,9999965063606
1584438,9999965044801
1584433,9999965024452
1584412,9999965007046
1584398,9999965004610
1584384,9999964989787
1584372,9999964983774
1584194,9999964964953
1584186,9999964949673
1584182,9999964946462
1584111,9999964930764
1584105,9999964928492
1584097,9999964925651
1584092,9999964907630
1584079,9999964908996
1584073,9999964871292
1584027,9999964854855
1584022,9999964840526
1582801,9999964834127
1582455,9999964334127
1582118,9999964309127
1582073,9999964313676
1581398,9999964302088
1581206,9999964802088
1580728,9999964802288
1580721,9999964805072
1580712,9999964808253
1580704,9999964841641
1580542,9999964843818
1580530,9999964824888
1580523,9999964813392
1580522,9999964810707
1580517,9999964806102
1580510,9999964772620
1580504,9999964735487
1580491,9999964712955
1580341,9999964696564
1579908,9999964698064
1579907,9999964695323
1579844,9999964689838
1579829,9999964589721
1579720,9999964489838
1579712,9999964475911
1579708,9999964473555
1579700,9999964470609
1579682,9999964452710
1579653,9999964432597
1579620,9999964413422
1579617,9999964398364
1579608,9999964393008
1579603,9999964358598
1579600,9999964342227
1579329,9999964331023
1579314,9999964310912
1579310,9999964276591
1579289,9999964247379
1579203,9999964232103
1578892,9999964229860
1578502,9999964080360
1578441,9999964070949
1578347,9999964043101
1577761,9999964005102
1577742,9999964002150
1577673,9999963963246
1577669,9999963957724
1577663,9999963940280
1577639,9999963923223
1577636,9999963905915
1577622,9999963894783
1577609,9999963891996
1576514,9999963872886
1576258,9999963922886
1575795,9999963901038
1575768,9999963801038
1575744,9999963789123
1575742,9999963786304
1575723,9999963766977
1575717,9999963752832
1575531,9999963750000
1575521,9999963650000
1575454,9999963597994
1575431,9999963497994
1575414,9999963397116
1575299,9999963297116
1575284,9999963284161
1575073,9999963254161
1574954,9999963236454
1574947,9999963036364
1574912,9999962886787
1574872,9999962866787
1574865,9999962866687
1574847,9999962866787
1574846,9999962851787
1574845,9999962848542
1574845,9999962848542
1574844,9999962815818
1574824,9999962792126
1574821,9999962788166
1574817,9999962755250
1574816,9999962647898
1574812,9999962602144
1574810,9999962599085
1574573,9999962567487
1573788,9999962557405
1573417,9999962557505
1573227,9999962907505
1573174,9999962887971
1573118,9999962888471
1572965,9999962862964
1572775,9999962857964
1572446,9999962832964
1572378,9999962732965
1572373,9999962699209
1571989,9999962664832
1571960,9999962564832
1571955,9999962531756
1571779,9999962507529
1571216,9999962742229
1571211,9999962772229
1571163,9999962872229
1571149,9999962872359
1571144,9999962901315
1571142,9999962905115
1571137,9999962940078
1571008,9999962978399
1570978,9999963011899
1570933,9999963050528
1570927,9999963097345
1570926,9999963100272
1570919,9999963106126
1570916,9999963141078
1570909,9999963187935
1570872,9999963195866
1570840,9999963230067
1570836,9999963253629
1570835,9999963258378
1570832,9999963263127
1570427,9999963294948
1570427,9999963294948
1570425,9999963318180
1570423,9999963335408
1570414,9999963370530
1570410,9999963419788
1570409,9999963422355
1570402,9999963457600
1570212,9999963492208
1570074,9999963481128
1569852,9999958800095
1569315,9999958730109
1569307,9999959262909
1569170,9999959162911
1568918,9999959062911
1568798,9999958962911
1568790,9999958963581
1568786,9999958949235
1568784,9999958946449
1568778,9999958907337
1568771,9999958870844
1568684,9999958860665
1568506,9999958825367
1568430,9999958925367
1568425,9999958938080
1568424,9999959038080
1568424,9999959038080
1568417,9999959268838
1568329,9999959508838
1568302,9999959508638
1568291,9999959549874
1568250,9999959550074
1567743,9999959561681
1567742,9999959520815
1567740,9999959500830
1567703,9999959384257
1567701,9999959409257
1567664,9999963798039
1567551,9999964998039
1567549,9999965028579
1567547,9999965031825
1567545,9999965035071
1567543,9999965068749
1567538,9999965072181
1567448,9999965084496
1567432,9999965064684
1567267,9999964964684
1567217,9999964945801
1567211,9999964930972
1567203,9999964928433
1566989,9999964925893
1566965,9999964916702
1566958,9999964881353
1566917,9999964843648
1566911,9999964827991
1566905,9999964816670
1566410,9999964806319
1566326,9999964900195
1566284,9999964879895
1566225,9999965039895
1566224,9999965042389
1566221,9999965077514
1566219,9999965079789
1566215,9999965113294
1566165,9999965116381
1566160,9999965119423
1566153,9999965143127
1566084,9999965151004
1566070,9999965167687
1566057,9999965170699
1566050,9999965189154
1566016,9999965207961
1565994,9999965219138
1565992,9999965221730
1565991,9999965224322
1565990,9999965226914
1565901,9999965229506
1565899,9999965232482
1565897,9999965235458
1565837,9999965252324
1565823,9999965265161
1565818,9999965268715
1565773,9999965287277
1565766,9999965304794
1565763,9999965307543
1565760,9999965339359
1565757,9999965342290
1564873,9999965345221
1564191,9999965348141
1563512,9999965361823
1562533,9999965359873
1562513,9999965344532
1562136,9999965338679
1562053,9999965329530
1562008,9999965311214
1562005,9999965308463
1561920,9999965289174
1561842,9999965189174
1561828,9999965155620
1561826,9999965153587
1561825,9999965150629
1561813,9999965129519
1561762,9999965123954
1561761,9999965096082
1561760,9999965110609
1561754,9999965082643
1561632,9999965054672
1560683,9999965034428
1560544,9999965033783
1560536,9999965071455
1560479,9999965085903
1560351,9999965336103
1560347,9999965339025
1560346,9999965341168
1560345,9999965359092
1560341,9999965361813
1560339,9999965396608
1560338,9999965399509
1560331,9999965420593
1560328,9999965428100
1560327,9999965435799
1560317,9999965458512
1560190,9999965477666
1560187,9999965505504
1560122,9999965533342
1560115,9999965537165
1560109,9999965576718
1560102,9999965613605
1559890,9999965631012
1559887,9999965633218
1559886,9999965662816
1559882,9999965670135
1559877,9999965692275
1559872,9999965731786
1559868,9999965750810
1559600,9999965779714
1559549,9999965581242
1559549,9999965581242
1559546,9999965519178
1559527,9999965500183
1559515,9999965530183
1559398,9999965519800
1559358,9999965516660
1559289,9999965504438
1559288,9999965501976
1559286,9999965500041
1559269,9999965480308
1559267,9999965436192
1559263,9999965398155
1559261,9999965395849
1559257,9999965359738
1559255,9999965357598
1559249,9999965335087
1559240,9999965318784
1559104,9999965174319
1558938,9999965053031
1558178,9999965153031
1558172,9999965148281
1558161,9999965150591
1558092,9999965145418
1558066,9999965170518
1557919,9999965198863
1557419,9999965208863
1557393,9999965245769
1557346,9999965301309
1557297,9999965397706
1557294,9999965399996
1557279,9999965402286
1557270,9999965429345
1557248,9999965444894
1557205,9999965434394
1557203,9999965437741
1557197,9999965454476
1557160,9999965475014
1556732,9999965528632
1556731,9999965530561
1556729,9999965532490
1556724,9999965552837
1556708,9999965564888
1556406,9999965581420
1556345,9999965568982
1556258,9999965564944
1556169,9999965443656
1556167,9999965441631
1556143,9999965434539
1556137,9999965419825
1556115,9999965335053
1556106,9999965206253
1556105,9999965203331
1555956,9999965183187
1555897,9999965166489
1555833,9999965140334
1555829,9999965120070
1555822,9999965080248
1555816,9999965058048
1555813,9999965020894
1555809,9999965018588
1555804,9999965006158
1555802,9999965003847
1555800,9999965001891
