height,erg_balance_nano
1423720,1620266482865922
1423713,1631914682223780
1423692,1631610723541116
1423684,1631355727000556
1423628,1631270048896583
1423612,1631013011616409
1423596,1630923253017966
1423592,1624977122013966
1423525,1624805765886519
1423439,1624760886101352
1423237,1624658886251562
1423190,1624344726407949
1423119,1614418609871949
1423110,1614743272431429
1423099,1615475681209509
1423038,1614472190520693
1422856,1613911190556597
1422778,1601473976066324
1422561,1602480144496724
1422451,1602368656133996
1422437,1602161889308822
1422424,1600989475604822
1422222,1600910337679802
1421941,1600779777696122
1421925,1597943611313072
1421907,1597253892906752
1421897,1593611036091752
1421893,1589687959521752
1421878,1577353080814952
1421851,1577275561437356
1421839,1576967525829675
1421828,1576806368584113
1421814,1576649288609089
1421733,1576486093823077
1421718,1576410613830625
1421710,1576098496285207
1421698,1576018936655849
1421561,1565819409589049
1421493,1566289402331454
1421450,1567492171031454
1421442,1568407639109454
1421431,1568468609283449
1421427,1568550793804329
1421418,1569777428444329
1421407,1569908905535511
1421400,1569960946826177
1421398,1571210141850177
1421395,1570508834220177
1421388,1570578164544009
1421385,1571202787039910
1421381,1570182615929810
1421379,1570182203827370
1421377,1571297302653972
1421376,1575089703197904
1421376,1575089703197904
1421374,1576478881736773
1421371,1576566429573230
1421371,1576566429573230
1421360,1585359505447592
1421357,1593578859135592
1421357,1593578859135592
1421356,1600599350539820
1421353,1601937183126717
1421348,1614393297511893
1421345,1619115255039057
1421339,1620675332050707
1421337,1620634532404662
1421334,1620911306509137
1421331,1621524574164427
1421324,1623056780323483
1421322,1624600506501404
1421317,1624666540942298
1421296,1624627781020556
1421294,1624578821376822
1421284,1624080484826208
1421282,1623994323457608
1421276,1623794895670848
1421275,1623756135923866
1421267,1622485895243866
1421256,1620589824995866
1421254,1619960883407866
1421237,1619922123724833
1421235,1613663376184833
1421218,1601333055208765
1421208,1601290215436903
1421198,1601631247252120
1421195,1601582287466385
1421184,1601760747982810
1421148,1602001446651051
1421142,1606696056683051
1421142,1606696056683051
1421136,1611079155866378
1421106,1611165279137132
1420990,1611116319485215
1420989,1610726679656114
1420955,1623166809700526
1420874,1725155173226526
1420840,1724000216210526
1420826,1720477597311726
1420826,1720477597311726
1420813,1714065853437402
1420813,1714065853437402
1420810,1713479989078018
1420809,1713544112764648
1420796,1712420917066588
1420794,1712340070075468
1420788,1710777869440842
1420775,1708467955408842
1420766,1705586337653922
1420754,1705496580169424
1420745,1704968221983315
1420711,1702947047205315
1420706,1702725295458243
1420701,1693485639330243
1420653,1699455211507697
1420628,1699615619071638
1420584,1699365716054988
1420562,1699162981669560
1420322,1698863149591404
1420321,1700921624891404
1420301,1699819998779404
1420296,1699766353330706
1420293,1699692913338711
1420290,1699493822451321
1420285,1687875456444996
1420282,1687781616612627
1420181,1686231632413791
1420088,1685901152593784
1420038,1685900155339354
1420016,1685954520669352
1419990,1688414765236270
1419973,1688566732622127
1419957,1688883586090593
1419899,1688330919898593
1419893,1688133040081556
1419885,1687890280407067
1419881,1687631200538209
1419873,1687188520698602
1419867,1686990641020596
1419734,1686735641292697
1419723,1687030534151897
1419691,1687088605696370
1419637,1686988775926706
1419421,1684818563542706
1419404,1684882779723406
1419218,1684334441529106
1419202,1684040445760594
1419198,1683790634727034
1419181,1683589755751594
1419152,1682583758209594
1419148,1683501830816835
1419145,1683367195071939
1418940,1683310075661599
1418934,1682310273691399
1418831,1681310519787679
1418824,1680310644367279
1418775,1676790982397479
1418747,1673795487876759
1418658,1670796323814754
1418633,1670858431031103
1418120,1670904491557324
1418105,1670704571572518
1418092,1670433252159456
1418006,1670241492649787
1417940,1669203370849367
1417788,1670451902609367
1417788,1670451902609367
1417770,1670309573382156
1417507,1670240214505562
1417110,1668612555217562
1417097,1668887415564864
1417082,1668963523628163
1417071,1669174089569016
1417060,1669462772811151
1417038,1669745536027837
1416821,1669911856018690
1416392,1667864971222690
1416364,1670748641655687
1415586,1670919451437901
1415425,1672540976979901
1415419,1670935900879501
1415401,1672006951902606
1415363,1670038738870206
1415149,1670055406043806
1415046,1669258569344806
1415015,1668084670786006
1415000,1668122709738454
1414983,1668596787297081
1414981,1670106992442741
1414978,1670106046143453
1414954,1670146087167879
1414951,1671315338586039
1414947,1671351372798616
1414945,1672613729347615
1414933,1677641920697615
1414929,1678700487297615
1414922,1678742532711882
1414911,1678941129617873
1414901,1678981171289073
1414886,1679023218190861
1414885,1679059270468948
1414883,1680138841604948
1414869,1681266993442068
1414793,1681303027468868
1414630,1681371151986038
1414585,1681413199814677
1414580,1681433600670677
1414554,1682533251026677
1414546,1682830005248375
1414542,1683516357536314
1414536,1683823288332428
1414530,1684057980523412
1414437,1684310628991441
1414434,1685407470863441
1414418,1686504312735441
1414401,1688050042993334
1414399,1689315218677238
1414394,1699760798197022
1414393,1701249046011838
1414307,1699735015497965
1414303,1699891435417901
1414272,1700816324823901
1414266,1694938491540901
1414250,1695410129008101
1414236,1684827630193341
1414224,1684969969851312
1414072,1685166420491266
1414065,1716410145059266
1414010,1722163245643266
1413999,1722183872242266
1413974,1720511326120266
1413912,1723693597996266
1413910,1724918597859066
1413735,1735570770579066
1413729,1732930828178962
1413654,1730792470558162
1413638,1735932726056221
1413618,1743081270934034
1413580,1743007831471985
1413573,1743504117937697
1413519,1745504958743407
1413491,1746510287039407
1413484,1748530844375407
1413481,1751563620114450
1413481,1751563620114450
1413474,1752672931604505
1413468,1753688184948505
1413467,1759229945326729
1413465,1763798585374729
1413456,1764083226878520
1413418,1764751375464886
1413400,1763974201254886
1413396,1761911842038886
1413379,1761396252234886
1413367,1760237532317453
1413365,1757684663057453
1413350,1756617563706773
1413350,1756617563706773
1413318,1749536068535730
1413306,1748697304314450
1413288,1747507984326344
1413285,1749145764834344
1413252,1745106160914344
1413073,1742091467274344
1412870,1742054122723244
1412843,1742844777070573
1412816,1743043842922628
1412805,1743059939926348
1412787,1743987727443078
1412503,1746309997438529
1412498,1745208589147529
1411916,1735631125747529
1411912,1735016745385769
1411788,1732736091012569
1411775,1732782146775623
1411765,1738762598735623
1411679,1738798634444378
1411661,1738666034472224
1411646,1738725297487302
1411637,1738568217520289
1411632,1738419299831216
1411623,1738280582302874
1411616,1737812528068874
1411610,1737807847526534
1411603,1737520928582894
1411387,1737703842221886
1411376,1739245310928388
1411348,1740428885593388
1411236,1742093933817388
1411180,1742194275997788
1411123,1742284697195228
1410875,1743465426920228
1410774,1745830943981828
1410768,1744355966147828
1410767,1743718284064262
1410749,1738801691284262
1410745,1737725314945862
1410666,1735339621605062
1410660,1735300589091458
1410658,1733132116113458
1410658,1733132116113458
1410655,1735061195935526
1410653,1733427158091215
1410651,1730789725986215
1410644,1733335354386215
1410636,1732333245176015
1410476,1731331135965815
1410436,1730324316283415
1410234,1731253226139415
1410109,1728809975769415
1410109,1728809975769415
1410031,1730144582889415
1410017,1728727637184295
1409912,1728652157190032
1409894,1725100454868032
1409877,1724423367964538
1409578,1724686094632295
1409401,1730382497904295
1409388,1730480612620304
1409235,1730566690069947
1409206,1730322488503947
1409196,1730493568703307
1409188,1730199849826470
1409175,1727312089882470
1409174,1726875530140428
1409169,1719787121822028
1409072,1718810019059328
1409067,1716478435739328
1409065,1713677271538680
1409015,1713567687122640
1408990,1713318807164950
1408978,1713200487169920
1408964,1712949569253242
1408719,1712833292980859
1408658,1712902911728405
1408638,1712651991744464
1408596,1712431672049614
1408568,1712034048309796
1408567,1711970808377688
1408561,1711865733917148
1408509,1711866563855246
1408507,1716769281395246
1408482,1718730368411246
1408438,1719804761394826
1408351,1720043460877096
1408328,1719607069177096
1408300,1719557237903704
1408242,1718466864606124
1408182,1717571830875124
1407970,1717445350908622
1407961,1716412471164622
1407875,1715418338548222
1407776,1715656845581574
1407769,1714663773255174
1407769,1714663773255174
1407712,1710795694569135
1407710,1710993070957575
1407701,1711448456495175
1407684,1711808480744025
1407682,1707614429260425
1407674,1707255389284946
1407594,1707416570482256
1407588,1709548150450256
1407485,1710613940434256
1407450,1710894777485163
1407430,1711047018423592
1407427,1711095820799144
1407370,1735081669208744
1407319,1735209941457744
1407274,1735253989361300
1407252,1735302055035808
1407193,1736930428673221
1407074,1735517109625021
1407072,1725319215700621
1407057,1725318784682281
1407046,1721095054850281
1407042,1717263857432281
1407024,1716316831088281
1406963,1714897001798281
1406906,1714950617431147
1406893,1714843146355147
1406882,1712704205539147
1406858,1711638549319147
1406850,1711680596247731
1406835,1711718637187617
1406834,1711801344091617
1406811,1709649342991617
1406770,1709695401889806
1406762,1710764741237806
1406758,1712368750259806
1406576,1714558874871839
1406544,1714518075191041
1406540,1711820292735841
1406535,1711785612773266
1406527,1710470693074066
1406353,1708289846578066
1406350,1709326883558066
1406345,1711139816050948
1406335,1712436112275948
1406310,1712953909975948
1406305,1711881194490988
1406296,1711123355690668
1406291,1707936833870668
1406283,1705971812081668
1406280,1704809117814868
1406274,1702166630844868
1406265,1701003936578068
1406231,1700579616622348
1406221,1699888414881538
1406196,1700581507821376
1406191,1701731154351163
1406176,1701831434080083
1405995,1701852084297083
1405932,1700204851178483
1405832,1657133132882483
1405662,1653831842612723
1405603,1597327300412723
1405553,1600353428533561
1405433,1594912810549561
1405431,1591534304749801
1405422,1590537589417513
1405385,1588292735065513
1405377,1586842295210557
1405327,1586181335276653
1405310,1586028335516047
1404978,1614687083116047
1404736,1614788368029007
1404634,1613734348479007
1404614,1614554254209666
1404349,1612034123889666
1404239,1611793406240544
1404236,1612984104868544
1404229,1620068761705144
1404221,1623060166135144
1404219,1625812258210744
1404213,1630598505298744
1404211,1639015682766744
1404207,1644435743829174
1404204,1644549934866067
1404202,1644616027746000
1404193,1650628297366000
1404123,1650993785009241
1404094,1644788842469241
1404070,1641716553509241
1404048,1641357513659263
1403992,1647187429779263
1403990,1643061545854463
1403927,1640071774894463
1403921,1640315075109751
1403908,1648551403474140
1403890,1706321550874140
1403876,1710599595232420
1403856,1713516619132420
1403678,1717525799662146
1403617,1715531386318146
1403597,1709801049778146
1403505,1652567880778146
1403499,1649770468048146
1403495,1650263433911136
1403495,1650263433911136
