snapped_at,price,market_cap,total_volume
2025-07-13 00:00:00 UTC,0.9563238955079576,77740660.7760831,245151.74173001482
2025-07-14 00:00:00 UTC,1.0101906245293388,82299123.21648633,409092.6841271822
2025-07-15 00:00:00 UTC,1.105985023514419,90005270.55550864,517838.10525262135
2025-07-16 00:00:00 UTC,1.0829018403959345,87017754.873208,246681.89335064765
2025-07-17 00:00:00 UTC,1.115681982763561,90844888.55270763,279726.1842982945
2025-07-18 00:00:00 UTC,1.1833003547879026,96343874.699099,228381.25450019535
2025-07-19 00:00:00 UTC,1.2105887923009229,98609747.05096328,561792.0111303203
2025-07-20 00:00:00 UTC,1.1816270131114124,96230258.25869086,269389.8324451592
2025-07-21 00:00:00 UTC,1.190538084537964,96963800.51078643,288185.2775587454
2025-07-22 00:00:00 UTC,1.1882263310241894,96786225.73595096,428767.1151823809
2025-07-23 00:00:00 UTC,1.211375565125286,98682396.79346608,332762.22830404923
2025-07-24 00:00:00 UTC,1.0798177588194044,87981186.95834243,424179.33482015243
2025-07-25 00:00:00 UTC,1.0739207151467651,87634802.0067665,190988.78539579897
2025-07-26 00:00:00 UTC,1.0576463480910334,86186338.2886909,548291.9213403781
2025-07-27 00:00:00 UTC,1.0680233199167115,87044408.63033235,246237.76619990336
2025-07-28 00:00:00 UTC,1.050062311462478,85517353.49750657,257458.55003422522
2025-07-29 00:00:00 UTC,1.0041010496638851,81836887.2879858,261119.41677279762
2025-07-30 00:00:00 UTC,0.9884983100757185,80561202.00543442,270018.70339795615
2025-07-31 00:00:00 UTC,0.9652271125840152,78699160.2920869,247450.7513991133
2025-08-01 00:00:00 UTC,0.9935692481808959,81047150.31119497,345133.6121683367
2025-08-02 00:00:00 UTC,0.9489166860971435,77381945.14589997,525989.4650220878
2025-08-03 00:00:00 UTC,0.9357876134932863,76291153.0858253,257455.74870750683
2025-08-04 00:00:00 UTC,0.9616153197061204,78432302.16084144,255609.46720526487
2025-08-05 00:00:00 UTC,0.9896593306320487,80729919.9863909,263743.85097185406
2025-08-06 00:00:00 UTC,0.9258211961160586,75516070.58103487,248882.41824840242
2025-08-07 00:00:00 UTC,0.931164940623071,76026980.74844578,252822.50946216896
2025-08-08 00:00:00 UTC,0.9420410515394636,76868269.96268605,282700.8216636284
2025-08-09 00:00:00 UTC,0.9452585709127149,77130025.75745203,207871.8040058151
2025-08-10 00:00:00 UTC,0.986411258855834,80506067.87032923,202631.14214428898
2025-08-11 00:00:00 UTC,0.9514734310214865,77652074.27099116,168749.34274100565
2025-08-12 00:00:00 UTC,0.9181201808262075,74950239.85137649,214754.12783008328
2025-08-13 00:00:00 UTC,0.9743532849068928,79546462.8383556,214994.36099846647
